CPT only copyright 2009 American Medical Association. All rights reserved.,,,,,,
,,,,,,
"Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)",,,,,,
,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
,21076,TOTAL,563,"$467,593.35","$369,860.48",
,,80S,N/A,$124.90,$99.92,
,,OTHER,561,"$467,468.45","$369,760.56",
,21077,TOTAL,40,"$86,552.52","$69,047.55",
,,OTHER,40,"$86,552.52","$69,047.55",
,21079,TOTAL,486,"$666,941.13","$528,311.19",
,,OTHER,486,"$666,941.13","$528,311.19",
,21080,TOTAL,487,"$800,085.52","$637,034.46",
,,OTHER,487,"$800,085.52","$637,034.46",
,21081,TOTAL,210,"$310,079.19","$246,683.08",
,,80S,N/A,$223.94,$179.15,
,,OTHER,209,"$309,855.25","$246,503.93",
,21082,TOTAL,85,"$103,239.69","$82,534.83",
,,OTHER,85,"$103,239.69","$82,534.83",
,21083,TOTAL,43,"$58,785.74","$46,195.85",
,,OTHER,43,"$58,785.74","$46,195.85",
,21084,TOTAL,85,"$119,719.61","$95,559.75",
,,OTHER,85,"$119,719.61","$95,559.75",
,21085,TOTAL,"2,051","$1,157,115.45","$918,637.15",
,,80S,0,$0.00,$0.00,
,,OTHER,"2,051","$1,157,115.45","$918,637.15",
,21086,TOTAL,151,"$231,190.91","$184,315.10",
,,OTHER,151,"$231,190.91","$184,315.10",
,21087,TOTAL,134,"$191,385.66","$151,509.51",
,,OTHER,134,"$191,385.66","$151,509.51",
,21088,TOTAL,132,"$623,707.02","$498,033.88",
,,OTHER,132,"$623,707.02","$498,033.88",
,21089,TOTAL,511,"$290,240.64","$231,154.58",
,,80S,0,$0.00,$0.00,
,,SG,0,$0.00,$0.00,
,,OTHER,511,"$290,240.64","$231,154.58",
,21100,TOTAL,N/A,$227.62,$170.12,
,,OTHER,N/A,$227.62,$170.12,
,21110,TOTAL,813,"$480,681.56","$378,520.23",
,,80S,0,$0.00,$0.00,
,,OTHER,813,"$480,681.56","$378,520.23",
,21116,TOTAL,86,"$6,985.82","$5,382.53",
,,SG,0,$0.00,$0.00,
,,OTHER,86,"$6,985.82","$5,382.53",
,21120,TOTAL,N/A,"$4,301.61","$3,262.64",
,,OTHER,N/A,"$4,301.61","$3,262.64",
,21121,TOTAL,N/A,"$2,536.50","$2,029.19",
,,80S,N/A,$103.49,$82.79,
,,OTHER,N/A,"$2,433.01","$1,946.40",
,21122,TOTAL,N/A,$374.77,$299.82,
,,80S,N/A,$44.87,$35.90,
,,OTHER,N/A,$329.90,$263.92,
,21123,TOTAL,N/A,$467.48,$373.98,
,,80S,N/A,$64.48,$51.58,
,,OTHER,N/A,$403.00,$322.40,
,21125,TOTAL,17,"$15,018.90","$11,907.14",
,,80S,N/A,$46.65,$37.32,
,,OTHER,16,"$14,972.25","$11,869.82",
,21127,TOTAL,N/A,"$3,126.77","$2,501.41",
,,80S,0,$0.00,$0.00,
,,OTHER,N/A,"$3,126.77","$2,501.41",
,21137,TOTAL,N/A,"$1,825.76","$1,460.61",
,,OTHER,N/A,"$1,825.76","$1,460.61",
,21138,TOTAL,30,"$13,076.12","$10,460.89",
,,80S,N/A,$673.00,$538.40,
,,OTHER,20,"$12,403.12","$9,922.49",
,21139,TOTAL,N/A,$433.97,$51.53,
,,OTHER,N/A,$433.97,$51.53,
,21141,TOTAL,34,"$22,520.77","$17,001.10",
,,80S,N/A,$749.58,$491.66,
,,OTHER,27,"$21,771.19","$16,509.44",
,21142,TOTAL,N/A,"$2,483.01","$1,986.40",
,,80S,0,$0.00,$0.00,
,,OTHER,N/A,"$2,483.01","$1,986.40",
,21143,TOTAL,N/A,"$3,229.47","$2,475.58",
,,80S,N/A,$192.86,$154.29,
,,OTHER,N/A,"$3,036.61","$2,321.29",
,21145,TOTAL,13,"$14,128.04","$11,302.43",
,,80S,N/A,$206.34,$165.07,
,,OTHER,12,"$13,921.70","$11,137.36",
,21146,TOTAL,N/A,"$5,084.41","$4,067.52",
,,80S,N/A,$266.21,$212.97,
,,OTHER,N/A,"$4,818.20","$3,854.55",
,21147,TOTAL,N/A,"$2,221.33","$1,777.06",
,,80S,0,$0.00,$0.00,
,,OTHER,N/A,"$2,221.33","$1,777.06",
,21150,TOTAL,N/A,"$3,957.40","$3,165.92",
,,OTHER,N/A,"$3,957.40","$3,165.92",
,21151,TOTAL,N/A,"$1,860.49","$1,488.39",
,,OTHER,N/A,"$1,860.49","$1,488.39",
,21154,TOTAL,N/A,"$1,854.71","$1,483.77",
,,OTHER,N/A,"$1,854.71","$1,483.77",
,21155,TOTAL,N/A,"$4,306.18","$3,444.95",
,,OTHER,N/A,"$4,306.18","$3,444.95",
,21159,TOTAL,N/A,"$2,358.39","$1,886.71",
,,OTHER,N/A,"$2,358.39","$1,886.71",
,21160,TOTAL,N/A,$300.00,$240.00,
,,OTHER,N/A,$300.00,$240.00,
,21172,TOTAL,53,"$55,737.33","$44,566.78",
,,80S,11,"$1,608.70","$1,275.16",
,,OTHER,42,"$54,128.63","$43,291.62",
,21175,TOTAL,N/A,"$6,531.41","$5,225.12",
,,80S,N/A,$303.61,$242.89,
,,OTHER,N/A,"$6,227.80","$4,982.23",
,21179,TOTAL,12,"$12,910.24","$9,326.07",
,,80S,N/A,$712.15,$569.72,
,,OTHER,N/A,"$12,198.09","$8,756.35",
,21180,TOTAL,N/A,"$9,317.88","$7,396.40",
,,OTHER,N/A,"$9,317.88","$7,396.40",
,21181,TOTAL,31,"$19,104.83","$15,283.83",
,,80S,N/A,$81.84,$65.47,
,,SG,N/A,"$1,893.94","$1,515.16",
,,OTHER,28,"$17,129.05","$13,703.20",
,21182,TOTAL,34,"$46,205.00","$36,964.03",
,,80S,N/A,"$2,227.66","$1,782.14",
,,OTHER,27,"$43,977.34","$35,181.89",
,21183,TOTAL,N/A,"$10,769.24","$8,615.39",
,,OTHER,N/A,"$10,769.24","$8,615.39",
,21184,TOTAL,N/A,"$9,229.43","$7,383.54",
,,OTHER,N/A,"$9,229.43","$7,383.54",
,21188,TOTAL,N/A,"$12,327.51","$9,862.02",
,,80S,N/A,$241.07,$192.86,
,,OTHER,N/A,"$12,086.44","$9,669.16",
,21193,TOTAL,30,"$25,333.72","$20,266.96",
,,80S,0,$0.00,$0.00,
,,OTHER,30,"$25,333.72","$20,266.96",
,21194,TOTAL,17,"$14,987.23","$11,989.74",
,,80S,N/A,$106.76,$85.41,
,,OTHER,16,"$14,880.47","$11,904.33",
,21195,TOTAL,N/A,"$5,819.73","$4,655.79",
,,OTHER,N/A,"$5,819.73","$4,655.79",
,21196,TOTAL,164,"$114,874.71","$90,575.82",
,,80S,45,"$6,397.88","$5,118.31",
,,OTHER,119,"$108,476.83","$85,457.51",
,21198,TOTAL,165,"$102,076.89","$81,604.09",
,,80S,18,"$1,855.00","$1,484.00",
,,OTHER,147,"$100,221.89","$80,120.09",
,21199,TOTAL,58,"$46,857.35","$36,635.76",
,,80S,N/A,$129.08,$103.26,
,,OTHER,56,"$46,728.27","$36,532.50",
,21206,TOTAL,18,"$13,861.13","$11,049.67",
,,80S,N/A,$145.31,$116.25,
,,OTHER,17,"$13,715.82","$10,933.42",
,21208,TOTAL,103,"$63,507.79","$50,363.19",
,,80S,N/A,$365.54,$292.43,
,,SG,N/A,"$1,247.05",$990.81,
,,OTHER,98,"$61,895.20","$49,079.95",
,21209,TOTAL,34,"$16,213.32","$12,717.62",
,,80S,N/A,$180.85,$144.68,
,,OTHER,32,"$16,032.47","$12,572.94",
,21210,TOTAL,565,"$678,239.68","$538,087.62",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$2,555.01","$1,936.01",
,,OTHER,563,"$675,684.67","$536,151.61",
,21215,TOTAL,644,"$1,217,265.87","$970,893.82",
,,80S,0,$0.00,$0.00,
,,OTHER,644,"$1,217,265.87","$970,893.82",
,21230,TOTAL,136,"$64,715.58","$51,726.49",
,,80S,N/A,$167.79,$134.22,
,,OTHER,133,"$64,547.79","$51,592.27",
,21235,TOTAL,"4,465","$1,723,423.99","$1,368,431.69",
,,80S,0,$0.00,$0.00,
,,SG,130,"$107,443.58","$85,427.87",
,,OTHER,"4,335","$1,615,980.41","$1,283,003.82",
,21240,TOTAL,199,"$149,155.17","$117,423.11",
,,80S,39,"$5,689.55","$4,443.55",
,,OTHER,160,"$143,465.62","$112,979.56",
,21242,TOTAL,12,"$10,818.17","$8,634.50",
,,OTHER,12,"$10,818.17","$8,634.50",
,21243,TOTAL,74,"$92,849.71","$71,663.68",
,,80S,12,"$2,900.69","$2,320.57",
,,OTHER,62,"$89,949.02","$69,343.11",
,21244,TOTAL,455,"$247,446.13","$197,553.38",
,,80S,54,"$4,794.28","$3,835.37",
,,OTHER,401,"$242,651.85","$193,718.01",
,21245,TOTAL,65,"$31,392.11","$25,113.65",
,,80S,N/A,$313.07,$250.46,
,,OTHER,60,"$31,079.04","$24,863.19",
,21246,TOTAL,N/A,"$4,608.42","$3,686.73",
,,OTHER,N/A,"$4,608.42","$3,686.73",
,21247,TOTAL,N/A,"$6,616.62","$5,293.30",
,,80S,N/A,$226.84,$181.47,
,,OTHER,N/A,"$6,389.78","$5,111.83",
,21248,TOTAL,217,"$154,986.90","$123,228.57",
,,80S,0,$0.00,$0.00,
,,OTHER,217,"$154,986.90","$123,228.57",
,21249,TOTAL,82,"$81,319.83","$64,867.46",
,,80S,N/A,$85.22,$68.18,
,,SG,0,$0.00,$0.00,
,,OTHER,81,"$81,234.61","$64,799.28",
,21255,TOTAL,N/A,"$7,344.82","$5,875.85",
,,80S,N/A,$194.91,$155.93,
,,OTHER,N/A,"$7,149.91","$5,719.92",
,21256,TOTAL,52,"$28,262.74","$22,610.21",
,,80S,13,"$1,127.08",$901.66,
,,OTHER,39,"$27,135.66","$21,708.55",
,21260,TOTAL,N/A,$622.38,$497.90,
,,OTHER,N/A,$622.38,$497.90,
,21267,TOTAL,16,"$17,057.11","$13,645.70",
,,OTHER,16,"$17,057.11","$13,645.70",
,21268,TOTAL,0,$0.00,$0.00,
,,OTHER,0,$0.00,$0.00,
,21270,TOTAL,323,"$189,819.99","$150,749.35",
,,80S,N/A,$48.38,$38.70,
,,OTHER,322,"$189,771.61","$150,710.65",
,21275,TOTAL,32,"$18,899.01","$14,562.04",
,,80S,N/A,$222.25,$177.80,
,,OTHER,30,"$18,676.76","$14,384.24",
,21280,TOTAL,559,"$308,656.23","$245,735.04",
,,80S,N/A,$143.01,$114.41,
,,SG,20,"$20,052.33","$16,041.86",
,,OTHER,537,"$288,460.89","$229,578.77",
,21282,TOTAL,"1,941","$595,478.53","$470,496.79",
,,80S,0,$0.00,$0.00,
,,SG,236,"$95,224.82","$76,050.48",
,,OTHER,"1,705","$500,253.71","$394,446.31",
,21299,TOTAL,121,"$67,131.09","$53,051.49",
,,80S,N/A,$209.50,$167.60,
,,OTHER,119,"$66,921.59","$52,883.89",
,21300,TOTAL,0,$0.00,$0.00,
,,OTHER,0,$0.00,$0.00,
,21310,TOTAL,"6,786","$166,074.37","$130,157.37",
,,80S,0,$0.00,$0.00,
,,OTHER,"6,786","$166,074.37","$130,157.37",
,21315,TOTAL,479,"$77,771.28","$61,087.30",
,,80S,0,$0.00,$0.00,
,,SG,N/A,$820.48,$594.71,
,,OTHER,476,"$76,950.80","$60,492.59",
,21320,TOTAL,"2,172","$389,433.37","$307,925.87",
,,80S,0,$0.00,$0.00,
,,SG,23,"$11,382.91","$9,070.26",
,,OTHER,"2,149","$378,050.46","$298,855.61",
,21325,TOTAL,173,"$68,696.33","$53,465.26",
,,SG,N/A,"$3,310.83","$2,648.67",
,,OTHER,169,"$65,385.50","$50,816.59",
,21330,TOTAL,135,"$59,949.29","$47,199.79",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$2,417.20","$1,933.76",
,,OTHER,132,"$57,532.09","$45,266.03",
,21335,TOTAL,606,"$398,783.54","$314,098.79",
,,80S,0,$0.00,$0.00,
,,SG,16,"$15,306.17","$12,244.93",
,,OTHER,590,"$383,477.37","$301,853.86",
,21336,TOTAL,204,"$109,627.10","$85,714.64",
,,80S,N/A,$121.26,$97.01,
,,SG,N/A,"$5,482.35","$4,385.86",
,,OTHER,194,"$104,023.49","$81,231.77",
,21337,TOTAL,424,"$111,614.09","$88,557.78",
,,80S,N/A,$54.33,$43.46,
,,SG,N/A,"$3,276.60","$2,621.27",
,,OTHER,416,"$108,283.16","$85,893.05",
,21338,TOTAL,55,"$21,253.97","$16,902.09",
,,80S,N/A,$497.37,$397.89,
,,OTHER,50,"$20,756.60","$16,504.20",
,21339,TOTAL,15,"$8,943.12","$7,046.49",
,,80S,N/A,$140.74,$112.59,
,,OTHER,14,"$8,802.38","$6,933.90",
,21340,TOTAL,N/A,"$5,796.76","$4,637.41",
,,OTHER,N/A,"$5,796.76","$4,637.41",
,21343,TOTAL,37,"$34,275.28","$27,420.24",
,,80S,N/A,$155.63,$124.50,
,,OTHER,36,"$34,119.65","$27,295.74",
,21344,TOTAL,42,"$43,765.60","$35,012.50",
,,80S,N/A,"$1,281.66","$1,025.34",
,,OTHER,35,"$42,483.94","$33,987.16",
,21345,TOTAL,N/A,"$2,629.37","$2,103.48",
,,OTHER,N/A,"$2,629.37","$2,103.48",
,21346,TOTAL,49,"$34,598.24","$26,917.73",
,,80S,0,$0.00,$0.00,
,,OTHER,49,"$34,598.24","$26,917.73",
,21347,TOTAL,75,"$59,202.71","$47,284.05",
,,80S,N/A,$462.92,$370.33,
,,OTHER,71,"$58,739.79","$46,913.72",
,21348,TOTAL,N/A,"$4,206.06","$3,364.85",
,,OTHER,N/A,"$4,206.06","$3,364.85",
,21355,TOTAL,22,"$8,329.80","$6,555.84",
,,SG,N/A,"$1,034.44",$827.55,
,,OTHER,21,"$7,295.36","$5,728.29",
,21356,TOTAL,166,"$50,872.62","$40,521.01",
,,80S,N/A,$84.18,$67.34,
,,SG,N/A,"$1,360.66","$1,088.53",
,,OTHER,162,"$49,427.78","$39,365.14",
,21360,TOTAL,140,"$52,428.29","$41,671.60",
,,80S,N/A,$419.02,$335.22,
,,SG,N/A,"$1,954.34","$1,455.47",
,,OTHER,130,"$50,054.93","$39,880.91",
,21365,TOTAL,621,"$543,534.70","$432,773.99",
,,80S,56,"$8,514.47","$6,723.54",
,,SG,0,$0.00,$0.00,
,,OTHER,565,"$535,020.23","$426,050.45",
,21366,TOTAL,20,"$20,952.38","$16,761.89",
,,OTHER,20,"$20,952.38","$16,761.89",
,21385,TOTAL,31,"$15,902.14","$12,593.15",
,,80S,N/A,$47.47,$37.98,
,,OTHER,30,"$15,854.67","$12,555.17",
,21386,TOTAL,91,"$40,640.64","$32,236.00",
,,80S,N/A,$411.31,$329.05,
,,SG,0,$0.00,$0.00,
,,OTHER,84,"$40,229.33","$31,906.95",
,21387,TOTAL,45,"$22,375.34","$17,838.94",
,,80S,N/A,$403.97,$323.18,
,,OTHER,40,"$21,971.37","$17,515.76",
,21390,TOTAL,"1,030","$703,166.60","$558,614.04",
,,80S,64,"$6,387.37","$5,109.89",
,,SG,N/A,"$12,104.83","$9,575.85",
,,OTHER,959,"$684,674.40","$543,928.30",
,21395,TOTAL,27,"$17,376.48","$13,901.16",
,,80S,N/A,$199.95,$159.96,
,,OTHER,25,"$17,176.53","$13,741.20",
,21400,TOTAL,152,"$16,717.53","$13,315.92",
,,OTHER,152,"$16,717.53","$13,315.92",
,21401,TOTAL,12,"$3,140.50","$2,512.41",
,,OTHER,12,"$3,140.50","$2,512.41",
,21406,TOTAL,83,"$29,078.01","$23,262.42",
,,80S,N/A,$239.66,$191.72,
,,OTHER,78,"$28,838.35","$23,070.70",
,21407,TOTAL,260,"$115,553.19","$92,132.41",
,,80S,20,"$1,224.69",$979.75,
,,OTHER,240,"$114,328.50","$91,152.66",
,21408,TOTAL,15,"$7,672.21","$6,137.76",
,,80S,N/A,$106.02,$84.82,
,,OTHER,14,"$7,566.19","$6,052.94",
,21421,TOTAL,36,"$18,407.48","$14,725.98",
,,80S,0,$0.00,$0.00,
,,OTHER,36,"$18,407.48","$14,725.98",
,21422,TOTAL,149,"$64,526.35","$51,548.18",
,,80S,N/A,$616.30,$493.04,
,,OTHER,141,"$63,910.05","$51,055.14",
,21423,TOTAL,98,"$48,110.39","$38,488.27",
,,80S,N/A,$658.16,$526.52,
,,OTHER,91,"$47,452.23","$37,961.75",
,21431,TOTAL,N/A,"$2,072.36","$1,657.89",
,,80S,N/A,$108.19,$86.55,
,,OTHER,N/A,"$1,964.17","$1,571.34",
,21432,TOTAL,17,"$6,452.62","$5,162.09",
,,OTHER,17,"$6,452.62","$5,162.09",
,21433,TOTAL,23,"$35,116.20","$28,092.94",
,,OTHER,23,"$35,116.20","$28,092.94",
,21435,TOTAL,N/A,"$9,921.35","$7,937.09",
,,80S,N/A,$185.09,$148.07,
,,OTHER,N/A,"$9,736.26","$7,789.02",
,21436,TOTAL,N/A,"$9,442.48","$7,553.98",
,,OTHER,N/A,"$9,442.48","$7,553.98",
,21440,TOTAL,116,"$43,430.41","$34,251.12",
,,80S,N/A,$59.89,$47.91,
,,OTHER,115,"$43,370.52","$34,203.21",
,21445,TOTAL,48,"$23,275.38","$18,512.32",
,,80S,N/A,$87.26,$69.81,
,,OTHER,47,"$23,188.12","$18,442.51",
,21450,TOTAL,130,"$48,953.10","$39,101.32",
,,80S,0,$0.00,$0.00,
,,OTHER,130,"$48,953.10","$39,101.32",
,21451,TOTAL,80,"$38,966.23","$30,998.01",
,,OTHER,80,"$38,966.23","$30,998.01",
,21452,TOTAL,18,"$4,105.48","$3,284.39",
,,OTHER,18,"$4,105.48","$3,284.39",
,21453,TOTAL,313,"$189,951.40","$151,096.05",
,,80S,N/A,$317.52,$254.02,
,,OTHER,308,"$189,633.88","$150,842.03",
,21454,TOTAL,39,"$13,365.01","$10,692.01",
,,80S,N/A,$158.92,$127.12,
,,OTHER,35,"$13,206.09","$10,564.89",
,21461,TOTAL,297,"$200,501.99","$160,306.69",
,,80S,0,$0.00,$0.00,
,,OTHER,297,"$200,501.99","$160,306.69",
,21462,TOTAL,303,"$245,073.20","$195,552.34",
,,80S,20,"$2,543.72","$1,900.38",
,,OTHER,283,"$242,529.48","$193,651.96",
,21465,TOTAL,46,"$26,286.52","$20,986.30",
,,80S,N/A,$503.93,$403.14,
,,OTHER,41,"$25,782.59","$20,583.16",
,21470,TOTAL,447,"$419,541.08","$333,837.28",
,,80S,29,"$4,324.39","$3,459.52",
,,OTHER,418,"$415,216.69","$330,377.76",
,21480,TOTAL,"1,049","$39,787.19","$30,309.46",
,,80S,0,$0.00,$0.00,
,,SG,N/A,$95.71,$76.57,
,,OTHER,"1,048","$39,691.48","$30,232.89",
,21485,TOTAL,182,"$73,217.24","$57,457.03",
,,80S,0,$0.00,$0.00,
,,OTHER,182,"$73,217.24","$57,457.03",
,21490,TOTAL,37,"$24,882.85","$18,315.28",
,,80S,N/A,$542.68,$434.14,
,,OTHER,33,"$24,340.17","$17,881.14",
,21495,TOTAL,N/A,$990.37,$792.30,
,,OTHER,N/A,$990.37,$792.30,
,21497,TOTAL,30,"$10,327.38","$8,226.55",
,,80S,0,$0.00,$0.00,
,,OTHER,30,"$10,327.38","$8,226.55",
,21499,TOTAL,228,"$83,049.24","$66,345.61",
,,80S,N/A,$357.58,$286.06,
,,OTHER,225,"$82,691.66","$66,059.55",
,21501,TOTAL,"3,686","$967,784.64","$764,295.69",
,,80S,N/A,$53.46,$42.77,
,,SG,11,"$6,490.94","$5,192.78",
,,OTHER,"3,674","$961,240.24","$759,060.14",
,21502,TOTAL,57,"$20,373.50","$16,236.26",
,,80S,N/A,$189.81,$151.85,
,,OTHER,54,"$20,183.69","$16,084.41",
,21510,TOTAL,68,"$22,136.84","$17,709.47",
,,80S,N/A,$116.15,$92.92,
,,OTHER,66,"$22,020.69","$17,616.55",
,21550,TOTAL,"3,190","$575,288.41","$449,792.38",
,,80S,0,$0.00,$0.00,
,,SG,11,"$5,480.63","$4,384.50",
,,OTHER,"3,179","$569,807.78","$445,407.88",
,21555,TOTAL,"10,762","$3,660,938.34","$2,867,797.95",
,,80S,0,$0.00,$0.00,
,,SG,213,"$120,629.86","$95,076.78",
,,OTHER,"10,549","$3,540,308.48","$2,772,721.17",
,21556,TOTAL,"6,499","$2,520,913.76","$1,986,603.19",
,,80S,N/A,$56.88,$45.50,
,,SG,136,"$82,102.96","$64,939.32",
,,OTHER,"6,362","$2,438,753.92","$1,921,618.37",
,21557,TOTAL,"2,250","$975,973.77","$775,360.19",
,,80S,160,"$11,231.96","$8,978.16",
,,SG,28,"$20,324.62","$16,259.65",
,,OTHER,"2,062","$944,417.19","$750,122.38",
,21600,TOTAL,"1,224","$325,954.59","$259,803.49",
,,80S,203,"$9,605.86","$7,684.64",
,,SG,N/A,$763.18,$610.54,
,,OTHER,"1,020","$315,585.55","$251,508.31",
,21610,TOTAL,79,"$35,536.32","$28,040.55",
,,80S,18,"$1,487.76","$1,190.20",
,,OTHER,61,"$34,048.56","$26,850.35",
,21615,TOTAL,122,"$42,410.36","$33,255.49",
,,80S,26,"$1,635.61","$1,263.45",
,,OTHER,96,"$40,774.75","$31,992.04",
,21616,TOTAL,N/A,$792.14,$0.00,
,,OTHER,N/A,$792.14,$0.00,
,21620,TOTAL,492,"$134,916.78","$106,636.19",
,,80S,66,"$3,106.16","$2,484.92",
,,OTHER,426,"$131,810.62","$104,151.27",
,21627,TOTAL,"2,844","$933,178.85","$742,545.13",
,,80S,465,"$29,792.94","$23,779.18",
,,OTHER,"2,379","$903,385.91","$718,765.95",
,21630,TOTAL,238,"$169,918.10","$134,272.64",
,,80S,28,"$4,330.75","$3,464.60",
,,OTHER,210,"$165,587.35","$130,808.04",
,21632,TOTAL,137,"$68,519.44","$54,057.76",
,,80S,43,"$3,839.38","$3,071.47",
,,OTHER,94,"$64,680.06","$50,986.29",
,21685,TOTAL,147,"$103,671.98","$80,340.35",
,,80S,N/A,$626.42,$501.14,
,,OTHER,141,"$103,045.56","$79,839.21",
,21700,TOTAL,88,"$16,989.55","$13,249.56",
,,80S,12,$348.05,$278.46,
,,OTHER,76,"$16,641.50","$12,971.10",
,21705,TOTAL,21,"$7,594.74","$5,859.79",
,,80S,N/A,$339.39,$212.14,
,,OTHER,16,"$7,255.35","$5,647.65",
,21720,TOTAL,26,"$5,759.88","$4,607.89",
,,80S,N/A,$139.15,$111.32,
,,OTHER,22,"$5,620.73","$4,496.57",
,21725,TOTAL,N/A,"$1,739.90","$1,391.92",
,,OTHER,N/A,"$1,739.90","$1,391.92",
,21740,TOTAL,39,"$27,918.60","$21,832.21",
,,80S,N/A,"$1,191.40",$953.12,
,,OTHER,29,"$26,727.20","$20,879.09",
,21743,TOTAL,N/A,"$1,150.19",$920.15,
,,80S,N/A,$212.43,$169.94,
,,OTHER,N/A,$937.76,$750.21,
,21750,TOTAL,"2,199","$950,439.24","$754,965.19",
,,80S,485,"$41,161.58","$32,826.96",
,,OTHER,"1,714","$909,277.66","$722,138.23",
,21800,TOTAL,"28,225","$1,814,703.26","$1,409,388.11",
,,80S,0,$0.00,$0.00,
,,OTHER,"28,225","$1,814,703.26","$1,409,388.11",
,21805,TOTAL,39,"$5,908.70","$4,118.02",
,,80S,N/A,$15.59,$12.47,
,,OTHER,38,"$5,893.11","$4,105.55",
,21810,TOTAL,64,"$18,105.57","$14,376.43",
,,80S,N/A,$403.21,$322.56,
,,OTHER,56,"$17,702.36","$14,053.87",
,21820,TOTAL,185,"$18,016.00","$13,915.89",
,,OTHER,185,"$18,016.00","$13,915.89",
,21825,TOTAL,638,"$151,173.32","$119,789.19",
,,80S,193,"$8,564.41","$6,802.52",
,,OTHER,445,"$142,608.91","$112,986.67",
,21899,TOTAL,184,"$74,605.69","$59,545.36",
,,80S,12,$914.48,$731.59,
,,OTHER,172,"$73,691.21","$58,813.77",
,21920,TOTAL,"1,561","$291,804.84","$227,511.37",
,,80S,0,$0.00,$0.00,
,,SG,N/A,$65.44,$52.35,
,,OTHER,"1,560","$291,739.40","$227,459.02",
,21925,TOTAL,725,"$219,063.80","$172,612.44",
,,80S,N/A,$39.25,$31.40,
,,SG,N/A,"$1,977.58","$1,474.07",
,,OTHER,721,"$217,046.97","$171,106.97",
,21930,TOTAL,"11,837","$4,419,546.80","$3,463,280.15",
,,80S,N/A,$43.51,$34.81,
,,SG,223,"$135,311.79","$104,866.17",
,,OTHER,"11,613","$4,284,191.50","$3,358,379.17",
,21935,TOTAL,"1,846","$1,812,944.64","$1,439,044.02",
,,80S,0,$0.00,$0.00,
,,SG,30,"$18,085.01","$13,768.59",
,,OTHER,"1,816","$1,794,859.63","$1,425,275.43",
,22010,TOTAL,588,"$341,892.24","$272,434.74",
,,80S,47,"$4,722.77","$3,778.23",
,,OTHER,541,"$337,169.47","$268,656.51",
,22015,TOTAL,"2,542","$1,585,765.92","$1,261,878.63",
,,80S,N/A,"$1,114.10",$891.27,
,,OTHER,"2,532","$1,584,651.82","$1,260,987.36",
,22100,TOTAL,109,"$43,287.51","$34,009.20",
,,80S,34,"$2,443.70","$1,954.98",
,,OTHER,75,"$40,843.81","$32,054.22",
,22101,TOTAL,100,"$41,503.16","$33,066.50",
,,80S,19,"$1,719.35","$1,375.50",
,,SG,0,$0.00,$0.00,
,,OTHER,81,"$39,783.81","$31,691.00",
,22102,TOTAL,918,"$683,441.28","$541,097.86",
,,80S,207,"$19,667.89","$15,576.74",
,,SG,26,"$46,371.24","$36,988.89",
,,OTHER,685,"$617,402.15","$488,532.23",
,22103,TOTAL,400,"$98,000.10","$78,286.33",
,,80S,111,"$2,296.96","$1,837.49",
,,OTHER,289,"$95,703.14","$76,448.84",
,22110,TOTAL,132,"$71,383.41","$57,106.75",
,,80S,37,"$3,805.48","$3,044.43",
,,OTHER,95,"$67,577.93","$54,062.32",
,22112,TOTAL,30,"$15,358.81","$12,287.05",
,,80S,N/A,$614.08,$491.27,
,,OTHER,24,"$14,744.73","$11,795.78",
,22114,TOTAL,132,"$49,570.03","$39,551.87",
,,80S,45,"$3,504.75","$2,803.78",
,,OTHER,87,"$46,065.28","$36,748.09",
,22116,TOTAL,217,"$24,419.96","$19,536.04",
,,80S,48,$884.10,$707.31,
,,OTHER,169,"$23,535.86","$18,828.73",
,22206,TOTAL,140,"$203,547.84","$162,415.06",
,,80S,47,"$14,461.83","$11,373.93",
,,OTHER,93,"$189,086.01","$151,041.13",
,22207,TOTAL,533,"$776,676.82","$621,118.27",
,,80S,171,"$52,669.23","$42,054.55",
,,OTHER,362,"$724,007.59","$579,063.72",
,22208,TOTAL,434,"$152,992.66","$122,334.24",
,,80S,180,"$14,291.50","$11,433.28",
,,OTHER,254,"$138,701.16","$110,900.96",
,22210,TOTAL,254,"$271,878.06","$215,369.80",
,,80S,79,"$17,934.90","$14,316.38",
,,OTHER,175,"$253,943.16","$201,053.42",
,22212,TOTAL,652,"$419,416.06","$332,606.72",
,,80S,209,"$30,299.59","$23,966.74",
,,OTHER,443,"$389,116.47","$308,639.98",
,22214,TOTAL,"3,061","$1,583,360.75","$1,250,264.21",
,,80S,"1,186","$131,985.96","$104,991.08",
,,OTHER,"1,875","$1,451,374.79","$1,145,273.13",
,22216,TOTAL,"4,934","$1,200,663.71","$953,225.95",
,,80S,"1,831","$95,933.05","$76,128.73",
,,OTHER,"3,103","$1,104,730.66","$877,097.22",
,22220,TOTAL,222,"$179,380.76","$142,447.11",
,,80S,79,"$13,340.67","$10,672.47",
,,OTHER,143,"$166,040.09","$131,774.64",
,22222,TOTAL,75,"$36,253.85","$28,492.08",
,,80S,18,"$2,537.40","$2,029.91",
,,OTHER,57,"$33,716.45","$26,462.17",
